% Model:              StrainTuningCantilever_LARGER_fin.mph
% Version:            COMSOL 6.2.0.339
% Date:               Nov 24 2024, 18:14
% Dimension:          3
% Nodes:              5834
% Expressions:        1
% Description:        Slice
% x                       y                        z                        Strain tensor, YY-component
0                         17.195749557093695       -0.047280934508697324    3.7250576022263135E-6
0                         17.566398899858434       -0.16466537741580003     -8.364552072404878E-8
0                         17.5693025487814         -0.054897473021297084    3.3674035668525765E-6
0                         17.19287005123639        -0.1570560591208845      7.921514026524298E-8
-5.421010862427522E-20    17.56705930785304        -0.16487453645265376     -1.181652031435421E-7
0                         17.564820034944084       -0.2746561877389125      -3.2438032716596962E-6
-5.421010862427522E-20    17.564816044238086       -0.2748517270460501      -3.254257084850385E-6
5.421010862427522E-20     17.564155901032358       -0.2746426510083129      -3.263925930650405E-6
5.421010862427522E-20     17.564159888772622       -0.2744471236324323      -3.263664279248539E-6
0                         17.1935076256507         -0.15725797861911042     1.7768136300205544E-8
-1.3877787807814457E-17   16.99836819844178        -0.1530959561355275      2.117084404202545E-8
5.421010862427522E-20     17.192202135433547       -0.15704246011043238     7.032214299618041E-8
1.3877787807814457E-17    16.219995445560592       -0.13727125030345294     1.308080216913168E-8
0                         16.414242889294535       -0.14121643993089644     7.86194554003771E-8
0                         16.41486238119734        -0.14122902202567567     7.028312421379325E-8
0                         16.415480790363944       -0.14124159153504628     6.17751989699E-8
6.938893903907228E-18     16.60936437198366        -0.14518241013574607     7.355334182726528E-8
0                         17.19286620209787        -0.1572449003191954      -5.370615225686873E-8
0                         17.189968415373812       -0.26664228836389986     -5.9631396834835675E-6
0                         17.190628373767005       -0.2670333922785843      -4.839578770992526E-6
0                         17.189960725754407       -0.26701979873232884     -5.888428496405359E-6
6.938893903907228E-18     16.997244178964397       -0.20826986579830714     -2.9698206220825772E-6
0                         17.19062452609021        -0.2672221592567197      -5.166144627477087E-6
0                         16.804501993246227       -0.1495147535872811      3.409499339102443E-8
-5.421010862427522E-20    17.193503773335834       -0.15744683123634354     -1.7282675457312602E-7
-5.421010862427522E-20    17.19126569412365        -0.2672352322385916      -3.7007214200912333E-6
-5.421010862427522E-20    17.564151913211873       -0.27483817824835244     -3.2648067664103708E-6
2.0816681711721685E-17    16.932255558524396       -0.2252220215892251      -4.104109451181781E-6
0                         16.80338598126393        -0.20432269297755112     -3.267861367563376E-6
5.421010862427522E-20     16.802269818860417       -0.25912854832973004     -6.559786699781486E-6
0                         16.802266116197845       -0.2593102782132888      -6.570701460549141E-6
0                         16.41485882598115        -0.1414038436770452      5.637519325641626E-8
-5.421010862427522E-20    16.415473673830444       -0.1415912569180668      3.888572859286979E-8
0                         16.41262583811661        -0.25120652783075337     -8.678868201993141E-6
0                         16.41324400518949        -0.25121909239959717     -7.218342513996088E-6
0                         16.608241777673076       -0.20034933828195378     -3.568784862190067E-6
5.421010862427522E-20     16.412622284183005       -0.25138128288332867     -8.676259333401785E-6
0                         16.803215917726863       -0.14948854444303009     8.672679739366595E-8
0                         16.025716470772394       -0.1336649743508099      3.231448700409763E-8
0                         16.41201369039433        -0.25084446239570424     -1.0187750097834376E-5
5.421010862427522E-20     16.41200659070476        -0.2511939507452182      -1.0106576475561322E-5
0                         16.218874702002893       -0.19243124323681515     -5.099077780613091E-6
0                         16.672912633035175       -0.22006269604701853     -4.625333288286098E-6
0                         16.41324044855435        -0.2513938619899861      -7.310026528419927E-6
0                         16.80162333247247        -0.25929718288450815     -6.666317941912743E-6
-1.3877787807814457E-17   14.467778876594133       -0.047024525794670376    1.1379519142032694E-5
2.710505431213761E-20     14.857605618959042       5.760224609800457E-6     2.1633557748778624E-5
1.3877787807814457E-17    14.662152019810183       -0.05092434846426951     1.0790774870994995E-5
2.710505431213761E-20     14.468879565510708       0.007827257137865822     2.2707367737124417E-5
-2.710505431213761E-20    14.4666783300013         -0.10186889863746273     3.3174528816726995E-8
0                         14.468882393969432       0.007967917805494322     2.2736424833731705E-5
2.710505431213761E-20     14.858130829634023       1.4261661836933307E-4    1.938523971290384E-5
2.710505431213761E-20     14.079108182867085       0.01563828639563841      2.3962464737955335E-5
0                         14.079110868050867       0.015772360359702847     2.4168438318564397E-5
2.710505431213761E-20     14.08005869879333        0.015619199491848113     2.4137628588031032E-5
0                         14.272408889307442       -0.04310471212581332     1.2053799212335829E-5
0                         14.468383871840325       0.007977939980035828     2.2937700922185138E-5
0                         14.465681994076068       -0.10184892558309705     1.5638108844228273E-7
-2.710505431213761E-20    14.078635689078231       0.015781874853480392     2.6371419079839647E-5
-1.3877787807814457E-17   13.688243377075505       -0.0314532657068433      1.5013019973518645E-5
0                         14.07815789242749        0.015657288888039824     2.871607644076244E-5
-1.3877787807814457E-17   13.882664402931557       -0.03531774309541598     1.4318655879708752E-5
0                         13.689334101670072       0.023412969050746083     2.9972699816042298E-5
2.710505431213761E-20     13.687152829970596       -0.08630967657595162     1.3215021786444913E-8
0                         13.689336644331082       0.023540514651042156     3.0007489064798275E-5
-5.421010862427522E-20    13.299559012785966       0.031146066671726837     3.135509184650071E-5
-2.710505431213761E-20    13.299561415247071       0.03126722671176622      3.158041466533705E-5
-2.710505431213761E-20    13.30041799528612        0.031128978602825264     3.1544276007274376E-5
-6.938893903907228E-18    13.492918406865556       -0.027570822597147104    1.575051468550122E-5
0                         13.688884589456478       0.02354952408978374      3.0233504743725965E-5
2.710505431213761E-20     13.686249405179467       -0.08629173429602265     1.6300641815469583E-7
0                         13.299131991354471       0.03127573933784902      3.404385398904288E-5
0                         12.52000127819671        0.046465626620801795     3.9578807593666535E-5
-2.710505431213761E-20    12.520003405072865       0.046574283670243535     3.983025228827416E-5
-2.710505431213761E-20    12.520771638515399       0.046450487709472625     3.978956125645926E-5
6.938893903907228E-18     12.71342135034622        -0.01221374208298745     1.9868171463850968E-5
6.938893903907228E-18     12.908702985846261       -0.01604823651598751     1.9052931961233954E-5
0                         12.909780769153285       0.03883222937027694      3.8047794149713245E-5
2.710505431213761E-20     12.909376026435023       0.038955079813231465     3.833793451441561E-5
0                         12.906812126223704       -0.07090025121191267     1.7804249019901137E-7
2.710505431213761E-20     12.907625432949457       -0.07091620804344101     1.2566399444395478E-8
-2.710505431213761E-20    12.51961828135776        0.04658181972372007      4.2537639553608656E-5
5.421010862427522E-20     12.909783032401757       0.03894706050621825      3.8087557624603234E-5
0                         13.298700227471835       0.031163056146193413     3.665758078433429E-5
6.938893903907228E-18     13.103170776978509       -0.019866752386107998    1.828331222273805E-5
0                         12.129156649724948       -8.540961511225111E-4    2.3496092964519427E-5
2.710505431213761E-20     12.519231088329393       0.04648065489764821      4.5412382498891235E-5
-6.938893903907228E-18    12.323669999644835       -0.004614896795956018    2.26540635506801E-5
0                         12.130218175809887       0.05404036382249717      4.6930607396901994E-5
0                         12.128095411567694       -0.05573312321417865     9.992799880197817E-9
-5.421010862427522E-20    12.13022016763522        0.054142904530588724     4.697440782245265E-5
0                         11.740433565417309       0.061550040908130654     4.8607337853130737E-5
0                         11.740435425506618       0.06164662854905287      4.8883427725769306E-5
2.710505431213761E-20     11.741118375064422       0.06153678994415595      4.8839187186682534E-5
-1.3877787807814457E-17   11.933916553102092       0.0029207531099788068    2.4386008412848685E-5
-2.710505431213761E-20    12.129856709487978       0.05414996201692086      4.724488097938329E-5
0                         12.127369217217273       -0.055719093911780704    1.895863765838309E-7
-2.710505431213761E-20    11.740093067084313       0.061653219209445394     5.179479610715099E-5
2.0816681711721685E-17    11.349603203587748       0.014080037783228243     2.837204323849911E-5
2.710505431213761E-20     11.739748901361605       0.061563171860322556     5.489122142694933E-5
0                         11.544160888387545       0.010389817677146088     2.7381517599456562E-5
0                         11.350644888468233       0.06898824138559544      5.66638041896095E-5
0                         11.34856191507323        -0.04080952755466911     2.650172329095183E-8
0                         11.350646618489568       0.06907893443303445      5.671056735548909E-5
7.48099499014998E-18      -1.2820215802932722      0.2198878768799975       8.783213912464682E-5
9.75781955236954E-19      -1.2817627780694711      0.2194512486349447       8.745688115149073E-5
-4.662069341687669E-18    -1.2827256139618877      0.21988954297217844      8.780960142466078E-5
-3.7947076036992655E-18   -1.2823231672154045      0.2192555129684998       8.728337371421546E-5
1.0842021724855044E-18    -1.280522911111381       0.21988426463741345      8.779013359378484E-5
-3.469446951953614E-18    -1.3304483998996406      0.20244530301297647      7.235364419358115E-5
1.734723475976807E-18     -1.3408706272295072      0.22002680742403813      8.58492430928466E-5
0                         -1.1432545919329675      0.08319943643684766      -2.493505512444953E-5
1.734723475976807E-18     -1.026932810143173       -7.476760382631268E-4    -1.1045806455731418E-4
0                         -1.3545163327134182      0.19627941157584267      6.724942960119817E-5
0                         -1.0822128338382118      0.0543957320753299       -5.1313926689857996E-5
0                         -1.1132319615210475      0.02648999882953115      -7.655148724156565E-5
0                         -1.1280661689384157      0.05451222357296008      -5.085297480351679E-5
0                         -1.1028301817725277      0.09007394113010898      -1.799787055848908E-5
1.734723475976807E-18     -1.098910643536692       -5.627700678813249E-4    -1.0146606316028627E-4
0                         -1.0722025351536408      0.03707412974984038      -6.761253308272239E-5
0                         -1.0577994177942032      0.05433381406654715      -5.164065728139664E-5
8.673617379884035E-19     -1.030193070186797       0.08740993798132168      -2.135444256934666E-5
0                         -1.0391142677781988      0.025687322904575854     -8.267719641153915E-5
1.734723475976807E-18     -1.057817978466567       -6.676532430763293E-4    -1.0653386417195095E-4
0                         -1.0756641360278438      -6.220472230186937E-4    -1.044241617197613E-4
-8.673617379884035E-19    -1.0591066105702767      0.03256759161584823      -7.365045691862947E-5
5.421010862427522E-19     -0.9261973718770365      -0.0010150451157761606   -1.3061881082203252E-4
0                         -0.8773100754344374      0.024903087014917905     -1.0356358777152607E-4
0                         -0.8638038231632696      -0.0011861918822297585   -1.3803231293661164E-4
-8.673617379884035E-19    -0.832396529808279       0.0476866735314101       -7.996287311497148E-5
0                         -0.8428168527206563      0.05375631044184077      -7.110869300972996E-5
-8.673617379884035E-19    -0.822379730491763       0.04185077769150813      -8.835256552385557E-5
0                         -0.8290275416091261      -0.0012844028864438296   -1.4258560263682708E-4
0                         -0.8278510985771647      0.053714678620873105     -7.293603555019843E-5
8.673617379884035E-19     -0.8323032325609402      0.053727066284500434     -7.23579542864464E-5
0                         -0.8321588644599875      0.06305381035217539      -6.06234368712246E-5
8.673617379884035E-19     -0.81593862214035        0.07188988306812984      -4.834260220889014E-5
8.673617379884035E-19     -0.8251975142062379      0.05776342782276429      -6.758167200716425E-5
-8.673617379884035E-19    -0.8198408830470982      0.053691700179687704     -7.261304520953462E-5
0                         -0.7857925660549896      0.05359455141723901      -7.325660321260769E-5
-1.734723475976807E-18    -0.7956856837683166      0.09920961185270873      -1.2359408678774807E-5
0                         -0.7790555260181167      0.02253094700116814      -1.1585021893673525E-4
-1.734723475976807E-18    -0.7560903413441449      0.053508132085407514     -7.443573659002976E-5
0                         -0.772802542470924       0.08172563228280424      -3.614160211268727E-5
-1.734723475976807E-18    -0.7967776385689357      -0.0013759362722312737   -1.473793468912175E-4
-1.734723475976807E-18    -0.7487780847945917      0.06337029938537868      -6.130455159006026E-5
8.673617379884035E-18     -0.787338163079605       0.10253188387181188      -8.412761364588908E-6
-4.336808689942018E-18    -0.734991123645756       -0.0015561680477566597   -1.5223107446929703E-4
1.734723475976807E-18     -0.7385610526200848      0.029699519247469025     -1.0867463469417292E-4
0                         -0.7077754820320831      0.03515028534273829      -1.0257268803425134E-4
-1.734723475976807E-18    -0.7440966971203615      -0.0015294834200937633   -1.517280600448376E-4
1.734723475976807E-18     -0.7343553750541496      0.05344377485922035      -7.594833095218848E-5
-4.3368086899420177E-19   -0.7150483412579656      -0.001616188840625369    -1.5340149913252628E-4
-8.673617379884035E-19    -0.6800175949732408      0.016041990688761446     -1.3030071864438908E-4
0                         -0.713472231330766       0.0789826673905436       -4.119123003181043E-5
-2.6020852139652106E-18   -0.6461310440963502      0.0631066540938848       -6.348691008769688E-5
-3.469446951953614E-18    -0.6998416000233151      0.05334136978766209      -7.73868325216534E-5
-1.734723475976807E-18    -0.6341740429184932      0.053140362752785775     -7.763613983135384E-5
1.734723475976807E-18     -0.6312936106011339      0.05960917536145952      -6.849162302851774E-5
-4.3368086899420177E-19   -0.6426505535398643      0.034103061259726085     -1.048992015545537E-4
0                         -0.6708780208283636      -0.00174879696558654     -1.5594598803309883E-4
2.6020852139652106E-18    -0.6290243591565239      0.05312460156636992      -7.786523639565693E-5
8.673617379884035E-19     -0.6243356725543102      0.05966835247309157      -6.853640933350382E-5
0                         -0.7101436331579114      0.053372250126281724     -7.691096713731691E-5
0                         -0.6522923624948598      -0.0018063113610322953   -1.569136991663883E-4
0                         -1.2261094444215628      0.16475368234471638      4.5340343579769015E-5
1.734723475976807E-18     -1.2157465866338812      0.14325461417041394      2.7790944819292502E-5
3.469446951953614E-18     -1.2429712863358575      0.19973862941116294      7.3438443407164E-5
1.734723475976807E-18     -1.1995709989178762      0.10968919896588503      1.9618222825421228E-7
-3.469446951953614E-18    -1.2677032602994176      0.16485465789904233      4.5009370911709165E-5
-1.3877787807814457E-17   -1.2964564662136087      0.16492224804239547      4.377982123623367E-5
-3.469446951953614E-18    -1.3207986512420158      0.16498067856526716      4.3026584010232695E-5
0                         -1.3088953846761244      0.11875967715215921      6.868840117279715E-6
1.734723475976807E-18     -1.297576463940789       0.12271366507187093      1.042010248370626E-5
0                         -1.3066257698968686      0.10994759333999125      2.8537664959535244E-8
0                         -1.3604086162637095      0.16507342390340035      4.293810412288584E-5
-1.734723475976807E-18    -1.360131897151231       0.1172117590612351       5.594882264316962E-6
4.336808689942018E-18     -1.3687635710644082      0.12081983105824652      8.489770394678613E-6
-3.469446951953614E-18    -1.3659990092711976      0.11008660872208882      1.181347359130811E-8
8.673617379884035E-19     -1.34295825786216        0.11003260719926683      1.2829508150996727E-8
8.673617379884035E-19     -1.370787797978799       0.11009773934839559      5.8961514136471374E-8
0                         -1.2580279406863566      0.14597929721363168      2.983917431530861E-5
1.0408340855860843E-17    -1.239474211722061       0.10978701542838845      9.168348835261678E-8
-1.734723475976807E-18    -1.2905109017499181      0.10990930767125373      -1.7788355204899676E-8
0                         -0.5636037669078252      0.05291809676866541      -7.9177520367386E-5
-4.3368086899420177E-19   -0.5876217024003378      0.02720614083159058      -1.1596469217481786E-4
0                         -0.6169449955321328      0.05308642973059934      -7.818743628245685E-5
0                         -0.5448201210859858      0.00495846507259395      -1.4835176823490458E-4
8.673617379884035E-19     -0.5543986390880175      -0.0021145729927226427   -1.5864472413021854E-4
2.6020852139652106E-18    -0.6254000065983144      0.04684343725056595      -8.711024999675707E-5
0                         -0.6062848326906561      -0.001948824838038909    -1.5787463958644418E-4
-8.673617379884035E-19    -0.5420344295071146      -0.0021539590217107512   -1.5861547601714375E-4
0                         -0.5756224371656335      0.08359846127498978      -3.4831581645426226E-5
-8.673617379884035E-19    -0.5248514042022714      0.099388917662258        -1.215328816545955E-5
0                         -0.5099459207659096      0.08755807062503546      -2.913316496111142E-5
-1.734723475976807E-18    -0.527267838542562       0.015554649273699919     -1.329444626209309E-4
-5.204170427930421E-18    -0.49629439578660695     0.052698980978422905     -7.932186371174384E-5
0                         -0.48423830624650877     0.06715332747231653      -5.8466234796372685E-5
-3.469446951953614E-18    -0.3623077033975888      0.20599358008046825      1.442797294252864E-4
-1.734723475976807E-18    -0.3413535167988939      0.2171664520007801       1.608109914308745E-4
8.673617379884035E-19     -0.393971337483241       0.14024926664319176      4.769143191214719E-5
-8.673617379884035E-18    -0.3613373611962336      0.11969843520085113      1.8284746004735297E-5
8.673617379884035E-19     -0.3957494655993098      0.07187478113341406      -5.1401834178228423E-5
-1.734723475976807E-18    -0.36105505553320294     0.09442771109146725      -1.8723022005100084E-5
-1.734723475976807E-18    -0.36011962316705093     0.011211203567493146     -1.4021234322694873E-4
8.673617379884035E-19     -0.3967295426691195      0.034270800833605126     -1.0649274999776888E-4
1.734723475976807E-18     -0.44531253355185363     0.0525272280254099       -7.99529944423555E-5
1.734723475976807E-18     -0.41838732001507517     0.04241079001616403      -9.477903177826209E-5
-8.673617379884035E-19    -0.5305488525145616      -0.0021918151233641767   -1.58755733716798E-4
-3.469446951953614E-18    -0.4557953540947482      -0.0024385639887205515   -1.5960194990830712E-4
1.734723475976807E-18     -0.4035542049859917      -0.002617463048994734    -1.6041865480667477E-4
6.938893903907228E-18     -0.37538738455597365     -0.0027137548069435464   -1.6047569781121366E-4
-8.673617379884035E-19    -0.5161444051019304      0.10340048621535197      -6.268663336469622E-6
0                         -0.5178544483305836      0.10777089143918135      2.9807156533298356E-8
8.673617379884035E-19     -0.5067358869715113      0.10773400961466259      2.123880023981366E-8
0                         -0.4505119268498398      0.10754732844583997      -3.81422633701005E-8
1.734723475976807E-18     -0.4177649658721976      0.06293312307665513      -6.457917053154678E-5
1.734723475976807E-18     -0.4100397777100453      0.052408593363406863     -7.983082392194562E-5
0                         -0.4192484325066225      0.15013458996493373      6.192863328970791E-5
1.734723475976807E-18     -0.4102372394304992      0.16240992304802926      7.98215102436685E-5
1.734723475976807E-18     -0.4100644273900067      0.06606099879305394      -5.971622597004636E-5
3.469446951953614E-18     -0.19806237291780343     0.21664633326194788      1.6297412585362817E-4
0                         -0.25714943785475064     0.19533395243588692      1.302686960193851E-4
0                         -0.2681374173294912      0.2169059814004538       1.6190146602847598E-4
-1.3877787807814457E-17   -0.17775909745832255     0.20927284281397088      1.522411217842669E-4
-6.938893903907228E-18    -0.3082222392449558      0.18636155789820552      1.1604151458024222E-4
-8.673617379884035E-19    -0.24006854877358105     0.161805276440876        8.11708851730172E-5
-4.553649124439119E-18    -0.24060034995143714     0.1618072035784543       8.109238850229677E-5
1.734723475976807E-18     -0.1682250238479187      0.21653521702754233      1.6385270086904949E-4
1.2034644114589099E-17    -0.2402384648211242      0.16167580541378632      8.100524583872889E-5
-6.938893903907228E-18    -0.33113652821951284     0.1621344144045337       8.059498064945961E-5
0                         -0.33108234459350133     0.1180304433433308       1.607938242609728E-5
-6.938893903907228E-18    -0.33100255437422255     0.05213324659490476      -8.051993101036377E-5
0                         -0.29852229039375794     0.11623359606971176      1.3304048822185535E-5
3.469446951953614E-18     -0.29870045126704514     0.09752057828656971      -1.366801314416469E-5
1.734723475976807E-17     -0.2919577266021034      0.1069946533594267       6.684950760795949E-8
0                         -0.30485833858565214     0.1620401374394858       8.03670527326794E-5
2.710505431213761E-20     10.960854398023551       0.07634801736188476      5.8362310947740695E-5
-2.710505431213761E-20    10.96085600167979        0.07643297970032228      5.866371110648658E-5
0                         10.961456802783985       0.07633658240033117      5.8617281840310514E-5
0                         11.15440281201793        0.017782461753295713     2.9299979054467745E-5
0                         11.350325140982097       0.0690850642659615       5.701094612821056E-5
0                         11.347919768436153       -0.04079735733458941     2.6087575069045883E-7
0                         10.96055483667743        0.0764386616428427       6.0864923354265815E-5
0                         9.010888623428148        0.056766901808168194     4.5134562653895655E-5
-1.3552527156068805E-20   9.401208810915678        0.10486580236630791      8.802868810800938E-5
-6.938893903907228E-18    9.20557136865104         0.05337604779649891      4.391818906122633E-5
-1.3552527156068805E-20   9.011845901652027        0.11171469686189117      9.017983485413968E-5
1.3552527156068805E-20    9.009931903976629        0.0018488453384465024    1.023480894078602E-8
-1.3552527156068805E-20   9.011846919475987        0.11177256548711512      9.0227328030234E-5
0                         9.401433293100514        0.10492488413755309      8.419163361072775E-5
-1.3552527156068805E-20   8.622033696894578        0.11844673495409044      9.228482007376672E-5
0                         8.622034610909532        0.11849966309608059      9.264784374009424E-5
0                         8.62240901164103         0.11844019310083742      9.260240281811569E-5
6.938893903907228E-18     8.815795776464173        0.060164912228793554     4.626923897862049E-5
-1.3552527156068805E-20   9.011641763672323        0.11177617154843617      9.05950132200857E-5
0                         9.009522398805329        0.0018559725641229842    2.965006850759171E-7
0                         8.621846969340426        0.11850290125551248      9.531298513926161E-5
6.938893903907228E-18     9.79047005548238         0.042949869913209496     3.909068611588665E-5
0                         10.18073953585688        0.09081311781352613      7.630097972200731E-5
0                         9.985112772531892        0.03944356515618733      3.8085339349218646E-5
-1.3552527156068805E-20   9.791459866270543        0.09788481967461118      7.810509980224316E-5
0                         9.78948071537118         -0.011959345532351695    3.120224676668723E-8
-2.710505431213761E-20    9.791461105906885        0.09795307056217999      7.815361841553994E-5
1.3552527156068805E-20    10.181002064015106       0.09088205536763802      7.233499813699844E-5
0                         9.401655559471543        0.10485787496879559      8.025802837365781E-5
0                         9.401656686540743        0.10492089100315839      8.061324886268112E-5
0                         9.402102390330858        0.10484981968789099      8.056597039317628E-5
0                         9.595343635290561        0.04646486933735372      4.022783371460521E-5
-2.710505431213761E-20    9.791219155719899        0.09795746254387885      7.849176874531856E-5
0                         9.788997620213147        -0.011950649661167222    2.352324263987139E-7
-4.3368086899420177E-19   -1.1590347455156822      -4.1195773267512295E-4   -9.483472287908417E-5
0                         -1.1795318915291868      0.04930413777484545      -5.095583116951149E-5
0                         -1.1503918934204422      -4.33677664982653E-4     -9.548149075398129E-5
-4.3368086899420177E-19   -1.186654536366645       0.05175523222426463      -4.8612077745325424E-5
-4.3368086899420177E-19   -1.182662125330003       0.05464776629834873      -4.644597486566947E-5
8.673617379884035E-19     -1.1699071086736106      -3.85207420134661E-4     -9.413173850987954E-5
-4.3368086899420177E-19   -1.1920261490628103      0.047862947181330606     -5.117950657010404E-5
0                         -1.192857281071096       0.05467283285153161      -4.493667336684792E-5
0                         -1.2468066092187575      0.08680140573425707      -1.9011475729082394E-5
0                         -1.1933271180349319      0.058521449392391726     -4.178680609792724E-5
6.938893903907228E-18     -1.257004659548512       0.054828668757562954     -4.517557889987224E-5
1.734723475976807E-18     -1.298479643591779       0.10089934216979413      -7.308373307976427E-6
0                         -1.2211225403785875      0.014966120966245944     -7.803123153683562E-5
-3.469446951953614E-18    -1.2093658010540727      -2.8803410649191327E-4   -9.103504534380737E-5
-4.3368086899420177E-19   -1.1902066086706307      0.054666446477974515     -4.516403518226048E-5
0                         -1.1911293319663163      0.05580623229610921      -4.351083428115302E-5
-8.673617379884035E-19    -1.1896406490766769      0.05678263788029678      -4.3423779084885724E-5
-4.3368086899420177E-19   -1.185728228911437       0.0576483860257364       -4.364882195378376E-5
0                         -1.1876516345936554      0.054660188193892324     -4.61023047086828E-5
-1.734723475976807E-18    -1.2336969515423324      -2.2907012946910864E-4   -8.93803500929349E-5
3.469446951953614E-18     -1.3804596973081709      0.1842855204125874       5.7379417041813485E-5
8.673617379884035E-19     -1.4217072175092373      0.16521420218586005      4.200902934098077E-5
8.239936510889834E-18     -1.4261607875314755      0.16315506845449948      4.040597346146377E-5
3.469446951953614E-18     -1.4038619878323924      0.22017254209384884      8.471178703462978E-5
4.336808689942018E-18     -1.4454865106413024      0.2099295619497561       7.615522262236272E-5
3.469446951953614E-18     -1.4509896730063951      0.22027930212624774      8.404906650357361E-5
4.336808689942018E-18     -1.4605368126794525      0.21586505513678794      8.053461246634085E-5
2.168404344971009E-18     -1.4275122293443556      0.1652275261992676       4.2019376003209984E-5
-2.6020852139652106E-18   -1.4634340696217711      0.2203075213598625       8.384649304799533E-5
3.469446951953614E-18     -1.371987759351307       0.22009884754245598      8.523232242389992E-5
0                         15.246199548210884       -0.11770778022373614     2.3780744162804641E-7
0                         15.245653544741698       -0.11769673405753056     3.0333918005715456E-7
5.421010862427522E-20     15.245656657007814       -0.1175426705963793      2.6337735396246607E-7
0                         15.248418463156472       -0.007884723725119013    1.633148107378466E-5
5.421010862427522E-20     15.247875263951162       -0.007719510991975051    1.648907955102529E-5
2.710505431213761E-20     14.85865313970602        1.3208032324458902E-4    1.7387597130059345E-5
-2.710505431213761E-20    14.858650161410374       -1.530364473035698E-5    1.7085265444940883E-5
0                         15.248421587155784       -0.007730563512422014    1.6354071978943828E-5
0                         15.246196425984062       -0.11786185352395938     2.468324102086417E-7
5.421010862427522E-20     15.635390914654982       -0.12558142907477537     -1.1771701902801302E-7
0                         15.638179803193667       -0.0160989803772342      1.1709687433772315E-5
5.421010862427522E-20     15.635958072062847       -0.12575395638282896     5.595788950126134E-9
0                         15.637615602548975       -0.01576529891833307     1.3723249550205098E-5
6.938893903907228E-18     15.83025466966138        -0.12969571698898533     5.086521420078538E-8
0                         15.635387653959564       -0.12574238427107678     -2.5934084238063936E-8
5.421010862427522E-20     16.024526866982185       -0.1336408052320207      1.0734750280086005E-7
-5.421010862427522E-20    15.633736337938721       -0.23540980304342468     -1.1820190609479491E-5
2.0816681711721685E-17    15.829142891494264       -0.184520041098788       -5.856256036984704E-6
0                         15.63316296220606        -0.23555912726352854     -1.3060028456407487E-5
6.938893903907228E-18     16.15374945870247        -0.20938905894761517     -6.981994564538813E-6
0                         16.024603562341316       -0.18848771789732693     -5.485825531311435E-6
0                         16.02349049212927        -0.24330690654917983     -1.0983583347281384E-5
5.421010862427522E-20     16.023487082890806       -0.24347467935521386     -1.1000406808992522E-5
-6.938893903907228E-18    15.893920488219283       -0.2042266382691541      -7.650687819745109E-6
0                         15.633733075064788       -0.2355706886965473      -1.1940771703155531E-5
0                         16.022892564041836       -0.24346259949150845     -1.113059224334585E-5
-5.421010862427522E-20    15.243977466284347       -0.227685665547491       -1.6433268479867658E-5
6.938893903907228E-18     14.661049453457208       -0.10576930000646964     -1.600550907742041E-8
2.710505431213761E-20     14.855396716727391       -0.10967691451112117     1.5471650745702467E-8
0                         14.855918633148654       -0.10968740851954792     -7.134508535150049E-8
2.710505431213761E-20     14.856437640295086       -0.1098452212197654      -1.8010772233670982E-7
0                         15.243434920594884       -0.227520657579478       -1.6480739004856087E-5
-2.710505431213761E-20    14.855915666657769       -0.10983469168136054     -1.2376878638132607E-7
-2.710505431213761E-20    14.856434663628477       -0.10999251354767431     -2.556863639366627E-7
-2.710505431213761E-20    14.853703487193402       -0.21966558922227303     -1.9423842758162647E-5
0                         14.854222166540914       -0.21982330567476577     -1.716638107520899E-5
0                         15.243431810113194       -0.22767462635550803     -1.642062239572791E-5
0                         14.853700522417995       -0.21981278294705467     -2.0093401082635903E-5
-2.710505431213761E-20    14.853187818987603       -0.2193607322139958      -2.164492026680598E-5
-5.421010862427522E-20    14.853181902764927       -0.21965510190362939     -2.152767947803345E-5
-1.3877787807814457E-17   14.659941115270438       -0.1609021366591013      -1.0822014167256278E-5
-5.421010862427522E-20    14.466672676335484       -0.10215006130208185     2.7773572029375096E-8
6.938893903907228E-18     13.881571116250594       -0.09017607245639667     1.5787455384984353E-8
0                         14.075966118668067       -0.09405217446142748     1.3138757364570041E-7
2.710505431213761E-20     14.076440955845147       -0.09406164260167048     1.095089543175414E-7
2.710505431213761E-20     14.07691584793829        -0.09407113377600256     8.740444358997287E-8
0                         14.271310621948931       -0.09795637337721902     1.1092465565151428E-7
0                         14.594787279536565       -0.17788311358959105     -1.4669363783259238E-5
6.938893903907228E-18     14.465572122326707       -0.15700238849244325     -1.1340760369906422E-5
-2.710505431213761E-20    14.464471359434738       -0.21184730806081836     -2.268654035460878E-5
-2.710505431213761E-20    14.46446853464552        -0.21198779932438155     -2.2715595632856973E-5
2.710505431213761E-20     13.687147747732885       -0.08656461856269271     5.707479874095616E-9
0                         14.076438278543332       -0.09419563930085294     7.740885846236838E-8
0                         14.076910480169996       -0.09433914342076781     2.9456974949976824E-8
0                         14.07424352463314        -0.20404029407776125     -2.6235903421629337E-5
0                         14.07471814776695        -0.2040497798540814      -2.3842563717508416E-5
-1.3877787807814457E-17   14.270206850885003       -0.1530826578893162      -1.1870356986833157E-5
0                         14.07424084867083        -0.2041742193849169      -2.6251954685204683E-5
0                         14.465676366737092       -0.10213005472663023     1.1120969306424868E-7
0                         14.073774295028123       -0.20376299675370502     -2.871051462558112E-5
-2.710505431213761E-20    14.073768958824157       -0.20403083139211786     -2.8597427102000398E-5
